date,ticker,sector,predicted_return,predicted_probability,technical_score,fundamental_score,risk_score,final_signal,rank,forward_return
2025-11-07,JNJ,Healthcare,-0.024384515742778383,0.29818221263895994,0.5,0.725,1.0,0.57954555315974,4.0,0.0591035066768526
2025-11-07,TSLA,Consumer Discretionary,-0.015507479046164464,0.3855331186924933,0.6,0.3125,0.6,0.5238832796731233,5.0,0.04172881135195161
2025-11-07,JPM,Financials,-0.032083963392832295,0.3624719710281102,0.8,0.5625,0.9,0.5131179927570275,6.0,0.0043778675246379795
2025-11-07,AMZN,Consumer Discretionary,-0.025152734474165862,0.33479666782115564,0.4,0.7,0.4,0.4786991669552889,7.0,-0.10434002033593992
2025-11-07,NVDA,Technology,-0.04415511173269776,0.2767989252836042,1.0,0.7375,0.3,0.4166997313209011,8.0,-0.029800751237239465
2025-11-07,MSFT,Technology,-0.033255780054876415,0.352839817298919,0.1,0.375,0.2,0.2982099543247298,9.0,-0.054452048693673594
2025-11-07,XOM,Energy,-0.05943946913580944,0.22932425163427148,0.3,0.675,0.1,0.2673310629085679,10.0,-0.0676597832450535
2025-11-10,META,Technology,0.009335962834679612,0.5969068271393273,0.6,0.5375,0.5,0.716726706784832,1.0,-0.11772991352979512
2025-11-10,GOOGL,Technology,0.003181081431277965,0.49655795058065827,0.2,0.48750000000000004,0.7,0.6266394876451645,2.0,0.02193287127161958
2025-11-10,AAPL,Technology,-0.004936740195124572,0.3725930912493133,0.9,0.3875,0.8,0.6206482728123284,3.0,-0.11437002353567238
2025-11-10,TSLA,Consumer Discretionary,-0.0154560660408828,0.3855324560842681,0.7,0.3125,0.6,0.533883114021067,4.0,0.04314240861300278
2025-11-10,AMZN,Consumer Discretionary,-0.02214052754331961,0.346703053598663,0.4,0.7,0.4,0.5166757633996658,5.0,-0.11926475850874618
2025-11-10,JNJ,Healthcare,-0.02729442353686927,0.28869204378215996,0.3,0.725,0.9,0.5121730109455399,6.0,0.08216110873531557
2025-11-10,JPM,Financials,-0.03099643282713014,0.3681689154910869,0.8,0.5625,1.0,0.48954222887277177,7.0,-0.011232596502530723
2025-11-10,NVDA,Technology,-0.043387499987925224,0.2764560908004788,1.0,0.7375,0.3,0.4166140227001197,8.0,-0.01374687690969889
2025-11-10,MSFT,Technology,-0.029592028647746266,0.3653164364601375,0.1,0.375,0.2,0.3363291091150344,9.0,-0.007410723884127113
2025-11-10,XOM,Energy,-0.07039634765248888,0.2023387307854185,0.5,0.675,0.1,0.2805846826963546,10.0,-0.04217205730451523
2025-11-11,META,Technology,0.014011793118375556,0.610814898997624,0.6,0.5375,0.7,0.7402037247494059,1.0,-0.12222284980607756
2025-11-11,AAPL,Technology,-0.0059851021303345565,0.36347078921936277,0.9,0.3875,0.9,0.6283676973048407,2.0,-0.1289965095828539
2025-11-11,GOOGL,Technology,0.004573140011929773,0.5026434701654339,0.2,0.48750000000000004,0.6,0.6181608675413586,3.0,0.02478604323106448
2025-11-11,JNJ,Healthcare,-0.02802363666622803,0.28347806051154023,0.4,0.725,1.0,0.530869515127885,4.0,0.06417243282273222
2025-11-11,AMZN,Consumer Discretionary,-0.020579767350540214,0.35237475163311155,0.3,0.7,0.5,0.5180936879082779,5.0,-0.133975344876755
2025-11-11,NVDA,Technology,-0.032470984540478726,0.31149756973370935,1.0,0.7375,0.4,0.5053743924334274,6.0,0.014152747448867187
2025-11-11,TSLA,Consumer Discretionary,-0.016869221047323378,0.3829481469275859,0.5,0.3125,0.3,0.48323703673189644,7.0,0.11967815801915571
2025-11-11,JPM,Financials,-0.03351740479362521,0.3529465820131317,0.8,0.5625,0.8,0.43073664550328294,8.0,-0.029849552513002475
2025-11-11,XOM,Energy,-0.07108806022428185,0.19527839964080507,0.7,0.675,0.1,0.2988195999102013,9.0,-0.04648789604505921
2025-11-11,MSFT,Technology,-0.03247816514831626,0.35264773752141715,0.1,0.375,0.2,0.2981619343803543,10.0,-0.02396439142564777
2025-11-12,META,Technology,0.010294280241575108,0.5956693040224526,0.3,0.5375,0.6,0.6964173260056132,1.0,-0.10332555436355395
2025-11-12,AAPL,Technology,-0.009975188789236434,0.36561555399012174,1.0,0.3875,1.0,0.6489038884975304,2.0,-0.11628822877800049
2025-11-12,GOOGL,Technology,0.008295314401478668,0.5224681245598624,0.1,0.48750000000000004,0.7,0.6231170311399655,3.0,0.03868373311300766
2025-11-12,AMZN,Consumer Discretionary,-0.021171909569749313,0.3555212631737063,0.2,0.7,0.5,0.5088803157934266,4.0,-0.135892586525032
2025-11-12,JPM,Financials,-0.029701291044196512,0.3686085072456605,0.8,0.5625,0.8,0.5046521268114151,5.0,-0.041211223389751805
2025-11-12,TSLA,Consumer Discretionary,-0.012742243203154723,0.39382745060068836,0.4,0.3125,0.3,0.4759568626501721,6.0,0.08572360916911048
2025-11-12,JNJ,Healthcare,-0.032829693956824765,0.2666069582518754,0.6,0.725,0.9,0.4666517395629689,7.0,0.04406156371245973
2025-11-12,NVDA,Technology,-0.03550152434996763,0.3071667690958107,0.9,0.7375,0.4,0.4242916922739527,8.0,0.025815335135311646
2025-11-12,MSFT,Technology,-0.02952010786218566,0.35445838771931276,0.5,0.375,0.2,0.4086145969298282,9.0,-0.03892192050547483
2025-11-12,XOM,Energy,-0.07998247805289962,0.17834712598314395,0.7,0.675,0.1,0.294586781495786,10.0,-0.14821355945194226
2025-11-13,META,Technology,0.007031344711721935,0.5813488510820012,0.4,0.5375,0.6,0.6678372127705003,1.0,-0.15363236171980155
2025-11-13,GOOGL,Technology,0.008166252705747654,0.5257330755078177,0.1,0.48750000000000004,0.7,0.6589332688769544,2.0,0.07132766490106635
2025-11-13,JPM,Financials,-0.024977310523169767,0.3913198933613275,1.0,0.5625,0.9,0.5753299733403319,3.0,-0.035951442360073305
2025-11-13,AAPL,Technology,-0.014169327378732931,0.3651823869178838,0.8,0.3875,0.8,0.573795596729471,4.0,-0.06772333135778585
2025-11-13,AMZN,Consumer Discretionary,-0.024519488995627878,0.34244461785269503,0.2,0.7,0.5,0.5056111544631738,5.0,-0.14246775697531933
2025-11-13,TSLA,Consumer Discretionary,-0.011707903594040982,0.39969573470973213,0.3,0.3125,0.3,0.502423933677433,6.0,0.07133636172977975
2025-11-13,NVDA,Technology,-0.02709665474153345,0.33511422024723486,0.9,0.7375,0.4,0.5012785550618087,7.0,0.0744071106671198
2025-11-13,JNJ,Healthcare,-0.03150049200232988,0.27393538957992,0.5,0.725,1.0,0.43348384739498,8.0,0.04046838826643162
2025-11-13,MSFT,Technology,-0.02835275228866429,0.36408807141640964,0.6,0.375,0.2,0.3510220178541024,9.0,0.010620714407906462
2025-11-13,XOM,Energy,-0.08542243281349392,0.1712694722498225,0.7,0.675,0.1,0.2928173680624556,10.0,-0.1554556254757926
2025-11-14,META,Technology,2.9319812438776717e-05,0.5536373813005148,0.6,0.5375,0.5,0.6709093453251287,1.0,-0.1620385668600517
2025-11-14,GOOGL,Technology,0.009660782567808977,0.5367411455282561,0.1,0.48750000000000004,0.7,0.661685286382064,2.0,0.08326209856919609
2025-11-14,NVDA,Technology,-0.017137067308813148,0.3838244993995472,0.7,0.7375,0.4,0.5984561248498869,3.0,0.08058568181871162
2025-11-14,JPM,Financials,-0.025314596230054116,0.3893655837099946,1.0,0.5625,1.0,0.5498413959274986,4.0,-0.04403527113499972
2025-11-14,AAPL,Technology,-0.01785986077540974,0.34690041862267973,0.9,0.3875,0.8,0.54422510465567,5.0,-0.09243790601411861
2025-11-14,TSLA,Consumer Discretionary,-0.011467430615456235,0.4016209576994827,0.3,0.3125,0.3,0.5029052394248706,6.0,0.06923699177180587
2025-11-14,AMZN,Consumer Discretionary,-0.024456705916112535,0.3500671760339631,0.2,0.7,0.6,0.48251679400849073,7.0,-0.15067915622331585
2025-11-14,JNJ,Healthcare,-0.03446036554666968,0.2640344866916179,0.5,0.725,0.9,0.4210086216729044,8.0,0.01568996612221185
2025-11-14,MSFT,Technology,-0.026552737377268626,0.3709665076996575,0.4,0.375,0.2,0.3327416269249144,9.0,0.03388330379296334
2025-11-14,XOM,Energy,-0.07939870184870075,0.17943573727205692,0.8,0.675,0.1,0.30485893431801425,10.0,-0.1554660386316068
2025-11-17,META,Technology,0.00018812367243307374,0.5578649268241914,0.5,0.5375,0.5,0.661966231706048,1.0,-0.1795296543360173
2025-11-17,GOOGL,Technology,0.005050382491135809,0.5338195511278415,0.1,0.48750000000000004,0.6,0.6509548877819604,2.0,0.09291042549724526
2025-11-17,NVDA,Technology,-0.015230396798321276,0.38979370125990936,0.8,0.7375,0.4,0.6099484253149774,3.0,0.0050974189082204635
2025-11-17,AAPL,Technology,-0.015374242908504943,0.3572183005583339,0.9,0.3875,0.9,0.5568045751395835,4.0,-0.09243013612599937
2025-11-17,JPM,Financials,-0.02551190106257932,0.38553567587214227,1.0,0.5625,1.0,0.5138839189680355,5.0,-0.03676071058083408
2025-11-17,TSLA,Consumer Discretionary,-0.01519561462512317,0.39474420180335834,0.2,0.3125,0.3,0.49118605045083963,6.0,0.058421860116870894
2025-11-17,AMZN,Consumer Discretionary,-0.023798918949702916,0.3416686642820814,0.3,0.7,0.7,0.46541716607052036,7.0,-0.1765604098132183
2025-11-17,JNJ,Healthcare,-0.02953976565116738,0.2897435196683406,0.6,0.725,0.8,0.42743587991708515,8.0,0.009120201439591247
2025-11-17,MSFT,Technology,-0.023485523725895553,0.37637679898892923,0.4,0.375,0.2,0.4040941997472324,9.0,0.01022995318542419
2025-11-17,XOM,Energy,-0.07158779831844425,0.195480553318139,0.7,0.675,0.1,0.29887013832953474,10.0,-0.08518794972972443
2025-11-18,META,Technology,0.001602084445247727,0.5654977880425296,0.6,0.5375,0.4,0.6988744470106325,1.0,-0.2115715390260413
2025-11-18,GOOGL,Technology,-0.0014809090561985795,0.5003094856692019,0.2,0.48750000000000004,0.6,0.6175773714173005,2.0,0.07947881807568113
2025-11-18,AAPL,Technology,-0.013347538848319828,0.3718240998058868,0.7,0.3875,0.8,0.5654560249514717,3.0,-0.0479399726951506
2025-11-18,NVDA,Technology,-0.01821625704045224,0.3829849888615737,0.8,0.7375,0.2,0.5532462472153935,4.0,0.029667115821468526
2025-11-18,JPM,Financials,-0.026765018076115574,0.3876058427804784,1.0,0.5625,1.0,0.5144014606951196,5.0,-0.07467975348258205
2025-11-18,TSLA,Consumer Discretionary,-0.009263664970752672,0.42653029537978226,0.1,0.3125,0.5,0.5091325738449456,6.0,0.051764876804840654
2025-11-18,AMZN,Consumer Discretionary,-0.02559175354738214,0.3377613698003849,0.4,0.7,0.7,0.4744403424500962,7.0,-0.1501942253471733
2025-11-18,JNJ,Healthcare,-0.030139677386226436,0.28841626612995735,0.5,0.725,0.9,0.42710406653248933,8.0,0.001730784602716362
2025-11-18,MSFT,Technology,-0.019137315361510775,0.39835132116417277,0.3,0.375,0.3,0.4095878302910432,9.0,0.013552489444558447
2025-11-18,XOM,Energy,-0.06790617540747364,0.1948337188535692,0.9,0.675,0.1,0.3187084297133923,10.0,-0.10239907518855906
2025-11-19,META,Technology,0.0064420788906619664,0.5939192618598784,0.8,0.5375,0.4,0.7259798154649697,1.0,-0.21681417991968654
2025-11-19,GOOGL,Technology,-0.007958164253212588,0.4793504961743714,0.2,0.48750000000000004,0.6,0.6123376240435929,2.0,0.07173629115703406
2025-11-19,AAPL,Technology,-0.012601099314831445,0.38001459159083095,0.5,0.3875,0.8,0.5825036478977077,3.0,-0.036818749365449044
2025-11-19,JPM,Financials,-0.019755451497174288,0.40097894215299495,1.0,0.5625,1.0,0.5527447355382487,4.0,-0.10929318678859101
2025-11-19,NVDA,Technology,-0.016847015239705353,0.3948771663248735,0.7,0.7375,0.2,0.5112192915812184,5.0,0.03254423366581438
2025-11-19,TSLA,Consumer Discretionary,-0.013687240247130939,0.41483313565495894,0.1,0.3125,0.5,0.4712082839137397,6.0,0.01225067506623545
2025-11-19,MSFT,Technology,-0.016078549218158315,0.40080564553039655,0.4,0.375,0.3,0.4552014113825992,7.0,0.03443317257927214
2025-11-19,JNJ,Healthcare,-0.028601146550830257,0.30262089948352766,0.6,0.725,0.9,0.44065522487088193,8.0,0.00013819973845197175
2025-11-19,AMZN,Consumer Discretionary,-0.022236498934313592,0.34812034779207474,0.3,0.7,0.7,0.43203008694801864,9.0,-0.12656161632796337
2025-11-19,XOM,Energy,-0.052320323262665544,0.21840600960701098,0.9,0.675,0.1,0.3246015024017528,10.0,-0.09973398049652615
2025-11-20,META,Technology,0.007778233187820312,0.5897262545908566,0.8,0.5375,0.3,0.7149315636477143,1.0,-0.18046131935327592
2025-11-20,AAPL,Technology,-0.011263055099305587,0.3876178766184841,0.5,0.3875,0.7,0.609404469154621,2.0,-0.014646148324602204
2025-11-20,GOOGL,Technology,-0.011552884752613238,0.47027613854826855,0.1,0.48750000000000004,0.6,0.565069034637067,3.0,0.08844486734814061
2025-11-20,AMZN,Consumer Discretionary,-0.01615132033100851,0.3634888506294299,0.4,0.7,0.8,0.5608722126573575,4.0,-0.14028201067700186
2025-11-20,NVDA,Technology,-0.014314880457364456,0.40942489685371786,0.3,0.7375,0.2,0.5448562242134295,5.0,0.08836990003615885
2025-11-20,JPM,Financials,-0.02373129796725336,0.38981943897376437,1.0,0.5625,1.0,0.514954859743441,6.0,-0.1031444864506127
2025-11-20,JNJ,Healthcare,-0.029285265414594648,0.2999059117256431,0.7,0.725,0.9,0.4499764779314108,7.0,0.016453885829535775
2025-11-20,MSFT,Technology,-0.016674281061657525,0.39187430917729005,0.6,0.375,0.4,0.4479685772943225,8.0,0.025984694201691028
2025-11-20,TSLA,Consumer Discretionary,-0.017483586647847146,0.3924819577925335,0.2,0.3125,0.5,0.37062048944813336,9.0,0.02454915548684089
2025-11-20,XOM,Energy,-0.04608450640499024,0.2372109412385301,0.9,0.675,0.1,0.32930273530963255,10.0,-0.05156265844998431
2025-11-21,META,Technology,0.005384787438408144,0.5812786606434801,0.6,0.5375,0.3,0.69281966516087,1.0,-0.17096372643565338
2025-11-21,AAPL,Technology,-0.006330983419172117,0.40938275569948507,0.5,0.3875,0.7,0.6148456889248712,2.0,0.005639133067128821
2025-11-21,GOOGL,Technology,-0.007893029829085265,0.47814576794792024,0.1,0.48750000000000004,0.6,0.56703644198698,3.0,0.13918385607373618
2025-11-21,JPM,Financials,-0.02089274649600758,0.3977155982318067,1.0,0.5625,1.0,0.5519288995579517,4.0,-0.09456487196697905
2025-11-21,NVDA,Technology,-0.013627566423429814,0.39704502549081766,0.3,0.7375,0.2,0.5417612563727044,5.0,0.07380601675470966
2025-11-21,AMZN,Consumer Discretionary,-0.017710561702990416,0.35620154805864096,0.4,0.7,0.8,0.5240503870146602,6.0,-0.14599334607883785
2025-11-21,JNJ,Healthcare,-0.031176380955336466,0.2948517181233101,0.7,0.725,0.9,0.44871292953082753,7.0,-0.025880696129964353
2025-11-21,TSLA,Consumer Discretionary,-0.016873446788274613,0.3962310644453417,0.2,0.3125,0.5,0.4415577661113354,8.0,0.02751851361336155
2025-11-21,MSFT,Technology,-0.023044290721728047,0.36042107520685795,0.8,0.375,0.4,0.3901052688017145,9.0,0.03935997572258465
2025-11-21,XOM,Energy,-0.049065661553826266,0.22972000352871252,0.9,0.675,0.1,0.32743000088217816,10.0,-0.02942156352176306
2025-11-24,META,Technology,0.0013225223053711908,0.5617266429319381,0.6,0.5375,0.3,0.6879316607329846,1.0,-0.15444904230678758
2025-11-24,GOOGL,Technology,-0.004262549864499928,0.4960474348967886,0.1,0.48750000000000004,0.6,0.6065118587241971,2.0,0.1616665338560579
2025-11-24,AMZN,Consumer Discretionary,-0.014699947474075053,0.36466482487122953,0.3,0.7,1.0,0.5711662062178073,3.0,-0.12124610515000311
2025-11-24,AAPL,Technology,-0.011065100270851573,0.40204174946291604,0.4,0.3875,0.7,0.568010437365729,4.0,-0.0007000142623670991
2025-11-24,NVDA,Technology,-0.014011660805479756,0.3948075421274645,0.5,0.7375,0.2,0.5612018855318661,5.0,0.07607749973049138
2025-11-24,JPM,Financials,-0.020582436262113937,0.3993055804833078,1.0,0.5625,0.9,0.5423263951208269,6.0,-0.07241175759746288
2025-11-24,TSLA,Consumer Discretionary,-0.017226981050157866,0.39616915165836186,0.2,0.3125,0.5,0.40654228791459046,7.0,0.011841233040160937
2025-11-24,JNJ,Healthcare,-0.04087496356942485,0.26378292018687804,0.8,0.725,0.8,0.4059457300467195,8.0,-0.06960128735376503
2025-11-24,MSFT,Technology,-0.026759470028314657,0.35473131535575164,0.7,0.375,0.4,0.3786828288389379,9.0,0.08229850028915275
2025-11-24,XOM,Energy,-0.03812322708776684,0.2503579894740259,0.9,0.675,0.1,0.3675894973685065,10.0,0.019440679788705006
2025-11-25,META,Technology,-0.0005876974025074504,0.5629135667408224,0.6,0.5375,0.4,0.6982283916852057,1.0,-0.1569336309928583
2025-11-25,GOOGL,Technology,-0.0035211494959211127,0.5014177640076626,0.2,0.48750000000000004,0.6,0.6178544410019158,2.0,0.16073047513255667
2025-11-25,NVDA,Technology,-0.010962785712407167,0.40733639989579684,0.7,0.7375,0.3,0.5943340999739493,3.0,0.12059432134179371
2025-11-25,JPM,Financials,-0.017836265214347724,0.40638673603658476,1.0,0.5625,1.0,0.5890966840091462,4.0,-0.09988744914127734
2025-11-25,AAPL,Technology,-0.007260770881082486,0.4175927883510695,0.4,0.3875,0.7,0.5718981970877673,5.0,0.024683703757679032
2025-11-25,AMZN,Consumer Discretionary,-0.013942899955847575,0.37406689977484475,0.1,0.7,0.9,0.5435167249437112,6.0,-0.08776570026411179
2025-11-25,JNJ,Healthcare,-0.03615223601715063,0.27944043395236745,0.9,0.725,0.8,0.41986010848809185,7.0,-0.05219088888799295
2025-11-25,TSLA,Consumer Discretionary,-0.021797283984570433,0.38452525725836556,0.3,0.3125,0.5,0.37863131431459135,8.0,-0.0301282757050626
2025-11-25,XOM,Energy,-0.03462119380087933,0.2687318134483349,0.8,0.675,0.1,0.3621829533620838,9.0,0.0743277999233154
2025-11-25,MSFT,Technology,-0.024822092819915022,0.36101913272453157,0.5,0.375,0.2,0.3402547831811329,10.0,0.13303901764904724
2025-11-26,GOOGL,Technology,-0.004693682629048843,0.4985902352544557,0.2,0.48750000000000004,0.6,0.6521475588136139,1.0,0.18470111652432508
2025-11-26,META,Technology,-0.005744062090984218,0.5507771986670901,0.3,0.5375,0.4,0.6301942996667727,2.0,-0.1790126010674472
2025-11-26,JPM,Financials,-0.017390586646076726,0.4085487664624373,1.0,0.5625,1.0,0.5896371916156093,3.0,-0.09439180280468684
2025-11-26,AAPL,Technology,-0.006552227990373265,0.41691990817811947,0.5,0.3875,0.7,0.5817299770445298,4.0,0.02597082988114674
2025-11-26,NVDA,Technology,-0.013799192808437716,0.39819473771459885,0.4,0.7375,0.3,0.5620486844286497,5.0,0.13656120553954487
2025-11-26,AMZN,Consumer Discretionary,-0.014438773265967758,0.3715384702685102,0.1,0.7,0.9,0.5428846175671275,6.0,-0.08581047276764442
2025-11-26,JNJ,Healthcare,-0.035024864915051794,0.2808341140987468,0.9,0.725,0.8,0.45520852852468674,7.0,-0.0743297795125667
2025-11-26,TSLA,Consumer Discretionary,-0.02826677229307048,0.3562550696214485,0.6,0.3125,0.5,0.4015637674053621,8.0,-0.07460947531739326
2025-11-26,MSFT,Technology,-0.02996763260184497,0.33408848938946667,0.7,0.375,0.2,0.3535221223473667,9.0,0.0413264358333747
2025-11-26,XOM,Energy,-0.03541202775402905,0.2603944211773042,0.8,0.675,0.1,0.3250986052943261,10.0,0.02829782222639432
2025-11-27,META,Technology,-0.002315409179981202,0.5587078230860463,0.5,0.5375,0.4,0.6871769557715116,1.0,-0.18091382200128536
2025-11-27,GOOGL,Technology,-0.006665684576603305,0.49565228636202463,0.1,0.48750000000000004,0.7,0.6164130715905062,2.0,0.1754822697382945
2025-11-27,AMZN,Consumer Discretionary,-0.014370335564986047,0.36587244359636495,0.2,0.7,1.0,0.5964681108990912,3.0,-0.06987435840981948
2025-11-27,JPM,Financials,-0.018442443649728642,0.4088408063169509,0.9,0.5625,0.9,0.5697102015792377,4.0,-0.09366465176441674
2025-11-27,AAPL,Technology,-0.011034482748734678,0.4119576143922235,0.4,0.3875,0.6,0.5604894035980559,5.0,-0.0031233990806094347
2025-11-27,NVDA,Technology,-0.014835149478260852,0.40343748828449894,0.3,0.7375,0.3,0.5183593720711248,6.0,0.05114478032584091
2025-11-27,JNJ,Healthcare,-0.03335680625200293,0.28587761143707763,1.0,0.725,0.8,0.5014694028592694,7.0,-0.09241672482102536
2025-11-27,TSLA,Consumer Discretionary,-0.028358013685103198,0.35311550773460937,0.7,0.3125,0.5,0.41077887693365234,8.0,-0.08978984263659773
2025-11-27,MSFT,Technology,-0.035282677491311046,0.3198033110006251,0.8,0.375,0.2,0.3249508277501563,9.0,0.0443508774051522
2025-11-27,XOM,Energy,-0.03751678150183031,0.25268219421564964,0.6,0.675,0.1,0.30317054855391246,10.0,0.10382335431725798
2025-11-28,META,Technology,-0.004075489650484453,0.5374150954370622,0.3,0.5375,0.4,0.6618537738592656,1.0,-0.1476418062339312
2025-11-28,GOOGL,Technology,-0.004448604751867042,0.5086709249900254,0.1,0.48750000000000004,0.6,0.6096677312475063,2.0,0.17264686990800793
2025-11-28,JPM,Financials,-0.019351807954441365,0.40763852561607217,0.9,0.5625,0.9,0.604409631404018,3.0,-0.07807116142146386
2025-11-28,AMZN,Consumer Discretionary,-0.011639770068156176,0.3737914834611546,0.2,0.7,1.0,0.5984478708652886,4.0,-0.05639147077415063
2025-11-28,AAPL,Technology,-0.00748378701995858,0.4185468013658677,0.5,0.3875,0.7,0.5821367003414669,5.0,0.011248237659684968
2025-11-28,JNJ,Healthcare,-0.027720401275158013,0.29786822400134916,1.0,0.725,0.8,0.5394670560003372,6.0,-0.10577979578859387
2025-11-28,NVDA,Technology,-0.02329964089314595,0.36979433909592796,0.4,0.7375,0.3,0.48494858477398206,7.0,0.020660948049858963
2025-11-28,TSLA,Consumer Discretionary,-0.0311354765988315,0.3474615620971796,0.7,0.3125,0.5,0.3743653905242949,8.0,-0.10595460679565849
2025-11-28,XOM,Energy,-0.03985857760128596,0.26064536196285765,0.6,0.675,0.1,0.3401613404907144,9.0,0.0984353719533273
2025-11-28,MSFT,Technology,-0.04298635819109306,0.3048237237740404,0.8,0.375,0.2,0.2862059309435101,10.0,0.05610578719306769
2025-12-01,META,Technology,0.023104619745067168,0.6832059987791663,0.1,0.5375,0.4,0.6783014996947917,1.0,-0.12988693377320637
2025-12-01,AMZN,Consumer Discretionary,0.019023214490199114,0.5388390487012313,0.2,0.7,1.0,0.6747097621753078,2.0,-0.043371081351114116
2025-12-01,AAPL,Technology,0.020841232114326903,0.5843959751957519,0.5,0.3875,0.7,0.6585989937989379,3.0,0.01763396439054321
2025-12-01,JPM,Financials,0.010379906860966886,0.5736145711558495,0.8,0.5625,0.9,0.6359036427889623,4.0,-0.08453422087614271
2025-12-01,GOOGL,Technology,0.017974373432012358,0.6320673178164169,0.4,0.48750000000000004,0.6,0.6005168294541043,5.0,0.1465097003290745
2025-12-01,JNJ,Healthcare,0.003003843070848276,0.4651181538056762,1.0,0.725,0.8,0.5812795384514191,6.0,-0.1107614296702627
2025-12-01,NVDA,Technology,0.010342030537552028,0.5498239376360853,0.3,0.7375,0.3,0.5199559844090214,7.0,0.005359173794477812
2025-12-01,TSLA,Consumer Discretionary,-0.005692813949505155,0.4787734782447092,0.9,0.3125,0.5,0.4271933695611773,8.0,-0.08031311432577781
2025-12-01,XOM,Energy,-0.012911958278286922,0.4037090727133262,0.6,0.675,0.1,0.37592726817833155,9.0,0.12582698243287038
2025-12-01,MSFT,Technology,-0.012993734060695808,0.4646454215438245,0.7,0.375,0.2,0.31616135538595613,10.0,0.03628010073348387
2025-12-02,META,Technology,0.026399265091257743,0.6896320190159682,0.3,0.5375,0.4,0.6999080047539922,1.0,-0.11704196602396999
2025-12-02,GOOGL,Technology,0.02098206638553829,0.6373266873461101,0.6,0.48750000000000004,0.6,0.6918316718365276,2.0,0.11467957259241879
2025-12-02,AMZN,Consumer Discretionary,0.015955433586147413,0.5287513412696924,0.2,0.7,1.0,0.6371878353174231,3.0,0.007421630915593003
2025-12-02,JPM,Financials,0.009240208091453917,0.572871112835842,0.8,0.5625,0.9,0.6357177782089605,4.0,-0.06762924527979408
2025-12-02,AAPL,Technology,0.016904652637954272,0.5763543311630777,0.5,0.3875,0.7,0.6215885827907693,5.0,0.0062413141420838425
2025-12-02,JNJ,Healthcare,0.005567127013654805,0.4735523626443856,1.0,0.725,0.8,0.6183880906610963,6.0,-0.10737338947978636
2025-12-02,NVDA,Technology,0.004607850473824053,0.5297166237032752,0.4,0.7375,0.3,0.48992915592581887,7.0,-0.009787514239768758
2025-12-02,TSLA,Consumer Discretionary,-0.004538197418182956,0.48154750617458414,0.9,0.3125,0.5,0.42788687654364604,8.0,-0.11148913669623539
2025-12-02,XOM,Energy,-0.006064346964900075,0.43612903881885157,0.1,0.675,0.1,0.3340322597047129,9.0,0.1608411420893432
2025-12-02,MSFT,Technology,-0.009938821188725484,0.48709138931260193,0.7,0.375,0.2,0.3217728473281505,10.0,0.07324941084714909
2025-12-03,GOOGL,Technology,0.02123047652610361,0.621513718561694,0.9,0.48750000000000004,0.8,0.7378784296404235,1.0,0.10088550977282118
2025-12-03,JPM,Financials,0.015226427233376116,0.5926592710996261,0.7,0.5625,1.0,0.7106648177749064,2.0,-0.050970435256279756
2025-12-03,META,Technology,0.02892746767205146,0.6976177127958328,0.3,0.5375,0.4,0.7019044281989583,3.0,-0.14663635142255693
2025-12-03,AMZN,Consumer Discretionary,0.014674025679978832,0.5242253584434567,0.1,0.7,0.9,0.6160563396108641,4.0,0.040221961301098785
2025-12-03,AAPL,Technology,0.007799563632413858,0.5331993479559078,0.4,0.3875,0.6,0.520799836988977,5.0,0.037579517707162724
2025-12-03,NVDA,Technology,0.0026730808688103687,0.5262423480033561,0.6,0.7375,0.3,0.509060587000839,6.0,-0.03016582647303978
2025-12-03,XOM,Energy,0.0037210011232794373,0.472237563231039,0.2,0.675,0.1,0.45805939080775976,7.0,0.17927582652063911
2025-12-03,TSLA,Consumer Discretionary,0.0008699181638981881,0.5043778606554096,1.0,0.3125,0.7,0.4285944651638524,8.0,-0.09519427330540009
2025-12-03,JNJ,Healthcare,-0.006127484130293544,0.436947478834057,0.8,0.725,0.5,0.41923686970851426,9.0,-0.05601854748606094
2025-12-03,MSFT,Technology,0.0018713004742117742,0.5409687372556736,0.5,0.375,0.2,0.38524218431391843,10.0,0.01854361273011418
2025-12-04,GOOGL,Technology,0.021842542208177072,0.6229194067734231,0.9,0.48750000000000004,0.8,0.7382298516933559,1.0,0.06245981839341219
2025-12-04,META,Technology,0.0222573968563919,0.675847733123778,0.2,0.5375,0.4,0.6864619332809446,2.0,-0.14101225973299591
2025-12-04,JPM,Financials,0.013574460797158145,0.5896173407783758,0.6,0.5625,1.0,0.6649043351945939,3.0,-0.015143379652727829
2025-12-04,AMZN,Consumer Discretionary,0.01577324236009573,0.5318733186385429,0.1,0.7,0.9,0.6529683296596357,4.0,0.04155648510737309
2025-12-04,AAPL,Technology,0.007843638072440205,0.5452924843720215,0.4,0.3875,0.6,0.5238231210930053,5.0,0.026158927713404223
2025-12-04,XOM,Energy,0.005610921074774329,0.4867709341703979,0.3,0.675,0.2,0.48169273354259945,6.0,0.20393988875690594
2025-12-04,TSLA,Consumer Discretionary,0.002969583352041563,0.5071566937508353,1.0,0.3125,0.5,0.47928917343770877,7.0,-0.10572256092010623
2025-12-04,NVDA,Technology,-0.008196957497003441,0.4901230439650093,0.7,0.7375,0.3,0.4400307609912524,8.0,-0.06566738266301886
